"awb","date","mode","client","origin","destination","consignor","consignee","box","actual_wt","charge_wt","type_of_delivery","insured","remarks","clerk_name","status","frieght_charge","awb_charge","pickup_charge","delivery_charge","packaging_charge","handling_charge"
"204453","2026-04-14","Road","SKY 4 PUNE","DELHI-STATION","PANTNAGAR","AVLOCK INTERNATIONAL INDIA PVT. LTD.","LUMAX AUTO TECHNOLOGIES LTD.","50","0.00","0.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204454","2026-04-14","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","16-Bag","0.00","420.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204455","2026-04-14","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box ","0.00","20.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204456","2026-04-14","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box ","0.00","16.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204457","2026-04-14","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","1-Bag ","0.00","50.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204458","2026-04-14","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","14-Bag","0.00","280.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204459","2026-04-14","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","15-Bag","0.00","250.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204460","2026-04-15","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204461","2026-04-15","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","18-Bag","0.00","670.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204462","2026-04-11","Train","ASHA INDUSTRIES","AURANGABAD","PANTNAGAR","ASHA INDUSTRIES","BELRISE INDUSTRIES LTD UNIT -IX","4-Bag ","0.00","120.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204463","2026-04-15","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","12-Bag","0.00","180.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204464","2026-04-15","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","3-Bag","0.00","50.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204465","2026-04-15","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204466","2026-04-15","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","METALFABTECH LLP","4-Bag ","0.00","70.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204467","2026-04-15","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","12-Bag ","0.00","305.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204468","2026-04-15","Train","BELRISE INDUSTRIES LTD,UNIT-7E","PUNE","PANTNAGAR","KAPSE INDUSTRIES","BELRISE INDUSTRIES LTD,UNIT-7E","1","0.00","100.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204469","2026-04-15","Air","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","CHENNAI","NOIDA","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","SHIBATA PNEUMATIC INDUSTRIES","6","0.00","120.00","AUTO PARTS ","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204470","2026-04-16","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","3-Box ","0.00","100.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204471","2026-04-16","Road","SKY 4 PUNE","DELHI-STATION","PANTNAGAR","THAKUR PLASTICS -","ROOP POLYMERS LIMITED","03","0.00","0.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204472","2026-04-16","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","4-Bag","0.00","80.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204473","2026-04-16","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","8-Bag","0.00","250.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204474","2026-04-16","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","5-Bag ","0.00","90.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204475","2026-04-16","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","10-Bag ","0.00","380.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204476","2026-04-16","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag ","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204477","2026-04-16","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","11-Bag","0.00","380.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204478","2026-04-17","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box ","0.00","20.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204479","2026-04-17","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box ","0.00","16.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204480","2026-04-18","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box ","0.00","20.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204481","2026-04-18","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box ","0.00","16.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204482","2026-04-18","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2","0.00","100.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204483","2026-04-18","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","10-Bag","0.00","190.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204484","2026-04-18","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","12-Bag","0.00","310.00","Auto Parts ",,"NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204485","2026-04-19","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag ","0.00","60.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204486","2026-04-19","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag ","0.00","165.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204487","2026-04-20","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","METALFABTECH LLP","4-Bag","0.00","70.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204488","2026-04-20","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","13-Bag","0.00","355.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204489","2026-04-20","Road","SKY 4 PUNE","DELHI-AIRPORT","PANTNAGAR","SKS FASTENERS LTD.","ASHOK LEYLAND LTD","12","0.00","0.00","AUTO PART","Client","ASHOK LEYLAND DELIVERY","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204490","2026-04-20","Train","PRECIFAST PRIVATE LIMITED","PUNE","PANTNAGAR","PRECIFAST PRIVATE LIMITED","BAJAJ AUTO LTD","5-Box ","0.00","100.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204491","2026-04-20","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","3-Bag","0.00","65.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204492","2026-04-20","Air","HIMALAYAN AUTO ERA PVT LTD","PANTNAGAR","BANGALORE","HIMALAYAN AUTO ERA PVT LTD","FENWICK AND RAVI ","02","0.00","50.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204493","2026-04-20","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box ","0.00","20.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204494","2026-04-20","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box ","0.00","16.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204495","2026-04-20","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204496","2026-04-21","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","2-Box ","0.00","50.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204497","2026-04-21","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","9-Bag","0.00","265.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204498","2026-04-21","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","9-Bag","0.00","275.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204499","2026-04-21","Train","HIMALAYAN AUTO ERA PVT LTD","PUNE","PANTNAGAR","YASH INDUSTRIES ","HIMALAYAN AUTO ERA PVT LTD","6","0.00","100.00","0","Client","PICK-UP FROM VENKATESH AUTOMOBILES PVT.LTD.","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204500","2026-04-21","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204501","2026-04-21","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Box","0.00","100.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204502","2026-04-21","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","FERRONITE METAL TREATMENT INDIA PVT LTD ","PANORAMA AUTOMOTIVE IND. PVT. LTD.","2-Bag","0.00","80.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204503","2026-04-22","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","7-Bag","0.00","250.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204504","2026-04-22","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","LUMAX CORNAGLIA AUTO TECHNOLO - PNQ","LUMAX CORNAGLIA AUTO TECH- PTN","5","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204505","2026-04-22","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","52-Bag","0.00","1125.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204506","2026-04-22","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","2-Bag","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204507","2026-04-22","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","ADVIK HI-TECH PVT LTD","1-Bag","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204508","2026-04-22","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","3-Bag","0.00","60.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204509","2026-04-22","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","8-Bag","0.00","185.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204510","2026-04-22","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","15-Bag","0.00","265.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204511","2026-04-23","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES - PNQ","20","0.00","20.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204512","2026-04-23","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16","0.00","16.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204513","2026-04-23","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","19-Bag","0.00","475.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204514","2026-04-23","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","METALFABTECH LLP","4-Bag ","0.00","70.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204515","2026-04-23","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","13","0.00","245.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204516","2026-04-23","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","12-Bag","0.00","210.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204518","2026-04-23","Train","PRECIFAST PRIVATE LIMITED","PUNE","PANTNAGAR","PRECIFAST PRIVATE LIMITED","BAJAJ AUTO LTD","5-Box ","0.00","100.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204519","2026-04-23","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","6-Bag","0.00","110.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204520","2026-04-24","Air","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","CHENNAI","PUNE","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","LUMAX AUTO TECHNOLOGIES LTD.","06","0.00","150.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204521","2026-04-24","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204522","2026-04-24","Train","PRECIFAST PRIVATE LIMITED","PUNE","PANTNAGAR","PRECIFAST PRIVATE LIMITED","UNO MINDA LIMITED","10-Box ","0.00","120.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204523","2026-04-24","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","20-Bag","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204524","2026-04-24","Road","CJ DARCL LOGISTICS LIMITED","DELHI","PANTNAGAR","LUMAX CORNAGLIA AUTO TECHNOLO - PNQ","LUMAX CORNAGLIA AUTO TECH- PTN","06","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204525","2026-04-25","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","1-Bag","0.00","50.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204526","2026-04-25","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","12-Bag","0.00","360.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204527","2026-04-25","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","94-Bag","0.00","1585.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204528","2026-04-25","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","22-Bag","0.00","520.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204529","2026-04-25","Train","STARWAYS PRECISIONS PVT. LTD. ","SITARGANJ","PUNE","STARWAYS INDUSTRIES (SI)","STARWAYS PRECISIONS PVT. LTD. ","03 BAG","0.00","100.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204530","2026-04-25","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","SHREE KAPUR INDUSTRIES ","PANORAMA AUTOMOTIVE IND. PVT. LTD.","3-Bag","0.00","95.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204531","2026-04-25","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","20-Bag","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204532","2026-04-25","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","4-Bag","0.00","70.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204533","2026-04-26","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","8-Bag","0.00","260.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204534","2026-04-26","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box ","0.00","20.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204535","2026-04-26","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box ","0.00","16.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204536","2026-04-26","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","20-Bag","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204537","2026-04-27","Road","SKY 4 PUNE","DELHI-STATION","PANTNAGAR","L & L PRODICTS INDIA PVT. LTD.","L & L PRODICTS INDIA PVT. LTD.","03","0.00","0.00","AUTO PART","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204538","2026-04-26","Road","CJ DARCL LOGISTICS LIMITED","PANTNAGAR","DELHI","LUMAX CORNAGLIA AUTO TECH- PTN","LUMAX CORNAGLIA AUTO TECHNOLO - PNQ","02","0.00","0.00","AUTO PART","Client","SPL","SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204539","2026-04-27","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","5-Bag","0.00","100.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204540","2026-04-27","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUOT TECH PRIVATE LIMITED","10-Bag","0.00","260.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204541","2026-04-27","Train","BELRISE INDUSTRIES LTD,UNIT-7E","PUNE","PANTNAGAR","KAPSE INDUSTRIES","BELRISE INDUSTRIES LTD,UNIT-7E","20-Bag","0.00","680.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204542","2026-04-27","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","22-Bag","0.00","385.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204543","2026-04-28","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","20-Box ","0.00","20.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"204544","2026-04-28","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","16-Box ","0.00","16.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
